uid,lat,lon,heading,country,city,district,ward,image_path
3891,10.755138399473552,106.68946850092144,48.592240530788594,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3950.jpg
3892,10.755437641230037,106.68981111298538,48.592240530788594,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3951.jpg
3893,10.75573688250007,106.69015372571243,48.592240530788594,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3952.jpg
3894,10.759332399476866,106.6981024009156,142.8556336083682,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3953.jpg
3895,10.758972740818365,106.6983792933546,142.8556336083682,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3954.jpg
3896,10.759332399476866,106.6981024009156,53.12566465335807,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3955.jpg
3897,10.759601559833778,106.69846963313331,53.12566465335807,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3956.jpg
3898,10.762719399470948,106.68905660092604,221.8297878041808,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3957.jpg
3899,10.762476241289264,106.6887863804138,221.8297878041808,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3958.jpg
3900,10.764440999469508,106.68739530092856,112.4348642791808,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3959.jpg
3901,10.764270138094412,106.68781852442989,112.4348642791808,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3960.jpg
3902,10.763502599471504,106.69054960092508,145.0727280433997,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3961.jpg
3903,10.763131876563577,106.69081114931232,145.0727280433997,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3962.jpg
3904,10.763502599471504,106.69054960092508,212.4529009908537,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3963.jpg
3905,10.76312187657958,106.69030318232195,212.4529009908537,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3964.jpg
3906,10.762741171705931,106.69005673542628,212.4529009908537,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3965.jpg
3907,10.766363799474991,106.69873100091893,152.59079373762805,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3966.jpg
3908,10.766029926090743,106.69883906635404,152.59079373762805,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3967.jpg
3909,10.765235499475262,106.69857990091845,238.69056291184825,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3968.jpg
3910,10.76500161521649,106.69818871434428,238.69056291184825,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3969.jpg
3911,10.764767730368655,106.6977975283252,238.69056291184825,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3970.jpg
3912,10.765235499475262,106.69857990091845,327.47248618864654,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3971.jpg
3913,10.765615214994355,106.69833189936134,327.47248618864654,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3972.jpg
3914,10.762926999470146,106.68769100092744,206.5498690979399,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3973.jpg
3915,10.762518393294409,106.68750880674204,206.5498690979399,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3974.jpg
3916,10.761661999471604,106.68966030092488,40.78057582062629,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3975.jpg
3917,10.762003050017018,106.68996031053912,40.78057582062629,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3976.jpg
3918,10.762194999474085,106.69458800092052,324.36503473815736,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3977.jpg
3919,10.762561562078902,106.69432052422712,324.36503473815736,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3978.jpg
3920,10.762593799473796,106.69429700092104,144.3649803978598,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3979.jpg
3921,10.762227236881335,106.69456447766842,144.3649803978598,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3980.jpg
3922,10.7623039994741,106.69470000092046,322.63529865123775,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3981.jpg
3923,10.76266239604692,106.69442143545304,322.63529865123775,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3982.jpg
3924,10.762686499473824,106.69440270092096,142.63524313396232,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3983.jpg
3925,10.762328102911631,106.69468126643088,142.63524313396232,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3984.jpg
3926,10.758624599471757,106.6881650009246,310.42366320099484,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3985.jpg
3927,10.758917297212571,106.68781665075332,310.42366320099484,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3986.jpg
3928,10.758624599471757,106.6881650009246,220.85423934900697,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3987.jpg
3929,10.758284618016155,106.68786375468504,220.85423934900697,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3988.jpg
3930,10.75794291442928,106.68756451048316,220.85423934900697,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3989.jpg
3931,10.761221099473785,106.69347060092105,193.4188643726435,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3990.jpg
3932,10.760881292459846,106.6935234405836,193.4188643726435,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3991.jpg
3933,10.760535158694887,106.69336386310503,193.4188643726435,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3992.jpg
3934,10.7615875994735,106.69314870092154,326.7564187049049,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3993.jpg
3935,10.761963588979606,106.69289692183716,326.7564187049049,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3994.jpg
3936,10.7577270994719,106.68791860092436,293.1123764575525,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3995.jpg
3937,10.75784017931681,106.68758483103184,293.1123764575525,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3996.jpg
3938,10.76071429947423,106.69400760092026,153.2194915947328,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3997.jpg
3939,10.760345503729642,106.69419506631252,153.2194915947328,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3998.jpg
3940,10.76457569947441,106.69660150091993,132.89487905239335,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_3999.jpg
3941,10.765397399473988,106.69630380092067,331.5011421625736,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4000.jpg
3942,10.765794053699723,106.6960845870347,331.5011421625736,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4001.jpg
3943,10.765903499473676,106.69602410092122,151.50108991671527,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4002.jpg
3944,10.765506845269288,106.69624331494992,151.50108991671527,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4003.jpg
3945,10.765303699473945,106.69615410092077,329.9094869645697,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4004.jpg
3946,10.765694158742582,106.69592379230794,329.9094869645697,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4005.jpg
3947,10.76578009947364,106.6958731009213,149.9094344763577,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4006.jpg
3948,10.765389640224852,106.6961034096534,149.9094344763577,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4007.jpg
3949,10.759512499471892,106.68894000092438,310.495319546518,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4008.jpg
3950,10.75980493137742,106.6885914217082,310.495319546518,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4009.jpg
3951,10.758981499472355,106.68948240092358,6.860715391093055,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4010.jpg
3952,10.75932640027024,106.68955738999436,6.860715391093055,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4011.jpg
3953,10.765983599473705,106.69612200092116,148.77700714529195,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4012.jpg
3954,10.765597732019192,106.69636009366349,148.77700714529195,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4013.jpg
3955,10.75946289947344,106.69180150092166,245.57469990522608,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4014.jpg
3956,10.759276990445034,106.69138482277972,245.57469990522608,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4015.jpg
3957,10.759204299473218,106.69122190092205,245.97141402420257,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4016.jpg
3958,10.759021235287964,106.69080393673386,245.97141402420257,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4017.jpg
3959,10.759204299473218,106.69122190092205,65.57459170317428,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4018.jpg
3960,10.75939020875171,106.69163857889126,65.57459170317428,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4019.jpg
3961,10.758997699473024,106.69075020092238,65.97132596723334,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4020.jpg
3962,10.759180763740812,106.6911681650547,65.97132596723334,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4021.jpg
3963,10.76321779947049,106.68849900092684,251.0445517442028,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4022.jpg
3964,10.763042268473235,106.68807854807896,251.0445517442028,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4023.jpg
3965,10.762172899472452,106.69154740092338,49.8896345451381,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4024.jpg
3966,10.762463016389066,106.69189795515648,49.8896345451381,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4025.jpg
3967,10.765492599473118,106.6947416009222,342.1162064409442,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4026.jpg
3968,10.765922319026895,106.69459983031038,342.1162064409442,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4027.jpg
3969,10.762846699474473,106.69569910091984,319.33023050279064,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4028.jpg
3970,10.763188597074198,106.69540007552683,319.33023050279064,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4029.jpg
3971,10.763385799474044,106.69522760092056,139.3301424506294,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4030.jpg
3972,10.763043901985634,106.69552662669398,139.3301424506294,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4031.jpg
3973,10.763385799474044,106.69522760092056,229.1717453116527,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4032.jpg
3974,10.763091184783882,106.694880904527,229.1717453116527,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4033.jpg
3975,10.762189799474513,106.69539900091974,129.34156337544718,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4034.jpg
3976,10.761906292631087,106.69575504209138,129.34156337544718,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4035.jpg
3977,10.764582499473262,106.69446400092195,152.2501128663663,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4036.jpg
3978,10.764224998665425,106.69464771575804,152.2501128663663,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4037.jpg
3979,10.760120099472294,106.69003480092368,318.78543992195125,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4038.jpg
3980,10.760459168724925,106.68973250030622,318.78543992195125,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4039.jpg
3981,10.760120099472294,106.69003480092368,44.26367861644262,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4040.jpg
3982,10.76039147930356,106.69040035203828,44.26367861644262,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4041.jpg
3983,10.760724397764502,106.69069951695796,44.26367861644262,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4042.jpg
3984,10.764157999469974,106.68809300092776,292.4349945880674,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4043.jpg
3985,10.76432999846623,106.68767025053845,292.4349945880674,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4044.jpg
3986,10.764790899472796,106.69372320092278,353.4336037536983,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4045.jpg
3987,10.765091018360964,106.69366802645496,353.4336037536983,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4046.jpg
3988,10.76209879947285,106.69224790092268,323.7729204939662,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4047.jpg
3989,10.762460466599848,106.69197404058906,323.7729204939662,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4048.jpg
3990,10.761071699473344,106.69256140092182,132.43843986820357,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4049.jpg
3991,10.760766204060154,106.69289828692308,132.43843986820357,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4050.jpg
3992,10.761071699473344,106.69256140092182,183.9750099884071,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4051.jpg
3993,10.760731335044436,106.69253013705796,183.9750099884071,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4052.jpg
3994,10.764178799473498,106.69468020092152,332.2501532462636,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4053.jpg
3995,10.764537928276807,106.69449895297416,332.2501532462636,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4054.jpg
3996,10.762859899472982,106.69293140092246,49.90809584832749,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4055.jpg
3997,10.763149899282856,106.69328205461996,49.90809584832749,Vietnam,Ho Chi Minh,District 1,Co Giang,data/processing/images/district_1/co_giang/original/gsv_4056.jpg
