osmid,y,x,street_count,highway,ref,railway,geometry
4315295125,10.7572031,106.6809366,3,,,,POINT (106.6809366 10.7572031)
4315295126,10.757285,106.6813773,3,,,,POINT (106.6813773 10.757285)
4315295127,10.7572288,106.6810753,4,,,,POINT (106.6810753 10.7572288)
4315295130,10.7574465,106.6814564,3,,,,POINT (106.6814564 10.7574465)
4315295134,10.7573987,106.6812219,4,,,,POINT (106.6812219 10.7573987)
4315295135,10.7572613,106.6812496,4,,,,POINT (106.6812496 10.7572613)
4315295136,10.7571009,106.681282,4,,,,POINT (106.681282 10.7571009)
4315295138,10.7574741,106.6820057,3,,,,POINT (106.6820057 10.7574741)
4315295139,10.7573056,106.6820484,1,,,,POINT (106.6820484 10.7573056)
4315295141,10.7575527,106.6808768,3,,,,POINT (106.6808768 10.7575527)
4315295143,10.7575027,106.682031,3,,,,POINT (106.682031 10.7575027)
4315295144,10.7578236,106.6830089,3,,,,POINT (106.6830089 10.7578236)
4315295155,10.7576891,106.6825991,4,,,,POINT (106.6825991 10.7576891)
4315295156,10.7572271,106.6828467,3,,,,POINT (106.6828467 10.7572271)
4315295157,10.757599,106.6823246,3,,,,POINT (106.6823246 10.757599)
4315295158,10.7574149,106.6824184,3,,,,POINT (106.6824184 10.7574149)
4315295160,10.757151,106.6826672,3,,,,POINT (106.6826672 10.757151)
4319763220,10.7325138,106.6328344,3,,,,POINT (106.6328344 10.7325138)
4319763224,10.7321636,106.6320301,3,,,,POINT (106.6320301 10.7321636)
4331841043,10.7477778,106.6905002,3,,,,POINT (106.6905002 10.7477778)
4331841044,10.7476793,106.6904001,3,,,,POINT (106.6904001 10.7476793)
4415006545,10.7525781,106.6807988,3,,,,POINT (106.6807988 10.7525781)
4415006546,10.7525796,106.6810199,3,,,,POINT (106.6810199 10.7525796)
4415554642,10.7334146,106.6278182,4,,,,POINT (106.6278182 10.7334146)
4415560247,10.8028247,106.7363259,4,,,,POINT (106.7363259 10.8028247)
4415587584,10.7324119,106.627971,4,,,,POINT (106.627971 10.7324119)
4415587585,10.7324731,106.6279749,4,,,,POINT (106.6279749 10.7324731)
4415605319,10.7331752,106.6278075,4,,,,POINT (106.6278075 10.7331752)
4415651391,10.7332016,106.6273885,4,,,,POINT (106.6273885 10.7332016)
4415667990,10.7932686,106.7402083,3,,,,POINT (106.7402083 10.7932686)
4415690378,10.7324216,106.6277384,4,,,,POINT (106.6277384 10.7324216)
4415735603,10.7324857,106.6277414,4,,,,POINT (106.6277414 10.7324857)
4426095095,10.7944714,106.6836565,4,,,,POINT (106.6836565 10.7944714)
4462376729,10.7250952,106.6157737,4,,,,POINT (106.6157737 10.7250952)
4462424937,10.7737184,106.7263549,3,,,,POINT (106.7263549 10.7737184)
4462441079,10.7334371,106.6274033,4,,,,POINT (106.6274033 10.7334371)
4462456604,10.7420209,106.6701439,4,,,,POINT (106.6701439 10.7420209)
4466981421,10.7397747,106.6892784,3,,,,POINT (106.6892784 10.7397747)
4486590090,10.7647946,106.6947282,4,,,,POINT (106.6947282 10.7647946)
4489056950,10.7687662,106.7035962,4,crossing,,,POINT (106.7035962 10.7687662)
4508052523,10.7756146,106.7169359,4,crossing,,,POINT (106.7169359 10.7756146)
4508052527,10.7714998,106.7167849,4,,,,POINT (106.7167849 10.7714998)
4508136736,10.7751014,106.7134069,4,,,,POINT (106.7134069 10.7751014)
4508136741,10.7689559,106.7146519,4,,,,POINT (106.7146519 10.7689559)
4508136742,10.7682491,106.7152187,4,,,,POINT (106.7152187 10.7682491)
4508136743,10.767279,106.7162901,3,,,,POINT (106.7162901 10.767279)
4508170614,10.7838643,106.7196249,3,,,,POINT (106.7196249 10.7838643)
4520588654,10.8113691,106.735829,1,,,,POINT (106.735829 10.8113691)
4582930259,10.7393595,106.6369672,3,,,,POINT (106.6369672 10.7393595)
4582930261,10.7428245,106.6431187,3,crossing,,,POINT (106.6431187 10.7428245)
4582930262,10.7427748,106.6431334,3,traffic_signals,,,POINT (106.6431334 10.7427748)
4582930263,10.7379349,106.6344723,4,,,,POINT (106.6344723 10.7379349)
4582930265,10.7391483,106.6366015,4,,,,POINT (106.6366015 10.7391483)
4582930266,10.7390992,106.6366314,3,,,,POINT (106.6366314 10.7390992)
4582930270,10.7387983,106.6359873,4,,,,POINT (106.6359873 10.7387983)
4582930271,10.7407386,106.6394095,4,,,,POINT (106.6394095 10.7407386)
4582930273,10.7384401,106.6408903,3,,,,POINT (106.6408903 10.7384401)
4582930274,10.7414399,106.6406583,3,,,,POINT (106.6406583 10.7414399)
4582930275,10.7413832,106.6406792,4,,,,POINT (106.6406792 10.7413832)
4582930276,10.7399481,106.6380129,4,,,,POINT (106.6380129 10.7399481)
4582930277,10.7398951,106.6380435,3,,,,POINT (106.6380435 10.7398951)
4583031310,10.7388051,106.6341859,3,,,,POINT (106.6341859 10.7388051)
4583035392,10.738345,106.634314,3,,,,POINT (106.634314 10.738345)
4583058071,10.7380819,106.6347299,3,,,,POINT (106.6347299 10.7380819)
4583058072,10.7381621,106.6343847,3,,,,POINT (106.6343847 10.7381621)
4583058073,10.7383975,106.6352754,3,,,,POINT (106.6352754 10.7383975)
4583058077,10.7387488,106.6351065,3,,,,POINT (106.6351065 10.7387488)
4583058078,10.7387295,106.6351155,3,,,,POINT (106.6351155 10.7387295)
4583058079,10.7390664,106.6358239,3,,,,POINT (106.6358239 10.7390664)
4583058080,10.7391743,106.6349203,3,,,,POINT (106.6349203 10.7391743)
4583058081,10.7389707,106.6350082,3,,,,POINT (106.6350082 10.7389707)
4583073188,10.7376024,106.6345961,4,,,,POINT (106.6345961 10.7376024)
4583075689,10.7380251,106.6347628,3,,,,POINT (106.6347628 10.7380251)
4583437505,10.7419675,106.6415859,4,,,,POINT (106.6415859 10.7419675)
4583437506,10.7419208,106.6416211,3,,,,POINT (106.6416211 10.7419208)
4583437507,10.7387512,106.6360154,3,,,,POINT (106.6360154 10.7387512)
4583437508,10.7406747,106.6394281,4,,,,POINT (106.6394281 10.7406747)
4583485485,10.7441859,106.6509629,1,traffic_signals,,,POINT (106.6509629 10.7441859)
4583485487,10.7467965,106.6495456,3,,,,POINT (106.6495456 10.7467965)
4585898856,10.7482394,106.6516626,3,,,,POINT (106.6516626 10.7482394)
4586716519,10.7485939,106.6504849,3,,,,POINT (106.6504849 10.7485939)
4586716521,10.7488834,106.6519514,3,,,,POINT (106.6519514 10.7488834)
4589132512,10.7535318,106.6641335,4,,,,POINT (106.6641335 10.7535318)
4589132514,10.751482,106.6645419,4,,,,POINT (106.6645419 10.751482)
4589132515,10.7511008,106.662384,4,,,,POINT (106.662384 10.7511008)
4591871294,10.7658044,106.691319,3,,,,POINT (106.691319 10.7658044)
4591871295,10.7653748,106.6914989,3,,,,POINT (106.6914989 10.7653748)
4591915206,10.7657376,106.6907525,3,,,,POINT (106.6907525 10.7657376)
4591915209,10.7654961,106.6912122,1,,,,POINT (106.6912122 10.7654961)
4591922983,10.7652176,106.6928626,3,,,,POINT (106.6928626 10.7652176)
4592040539,10.7660623,106.6911563,3,,,,POINT (106.6911563 10.7660623)
4592040540,10.7661794,106.6910764,1,,,,POINT (106.6910764 10.7661794)
4592045776,10.7942742,106.7589349,3,,,,POINT (106.7589349 10.7942742)
4592050197,10.7966067,106.7806292,4,,,,POINT (106.7806292 10.7966067)
4592054055,10.7932616,106.7676507,1,,,,POINT (106.7676507 10.7932616)
4592054056,10.7932608,106.7698323,1,,,,POINT (106.7698323 10.7932608)
4592054069,10.7928913,106.7698368,1,,,,POINT (106.7698368 10.7928913)
4592054662,10.7921666,106.7677331,1,,,,POINT (106.7677331 10.7921666)
4592054663,10.7921217,106.7698462,1,,,,POINT (106.7698462 10.7921217)
4592055150,10.7925377,106.7677052,1,,,,POINT (106.7677052 10.7925377)
4592055151,10.7925177,106.7698414,1,,,,POINT (106.7698414 10.7925177)
4592056870,10.7917545,106.7680755,1,,,,POINT (106.7680755 10.7917545)
4592056871,10.7917758,106.7698504,1,,,,POINT (106.7698504 10.7917758)
4592057113,10.7914285,106.7689206,3,,,,POINT (106.7689206 10.7914285)
4592057114,10.7932608,106.7689034,3,,,,POINT (106.7689034 10.7932608)
4592092417,10.7658554,106.6912807,3,,,,POINT (106.6912807 10.7658554)
4592566620,10.8101989,106.7665355,4,,,,POINT (106.7665355 10.8101989)
4592566621,10.8096509,106.7672598,3,,,,POINT (106.7672598 10.8096509)
4592566623,10.8087709,106.7716425,1,,,,POINT (106.7716425 10.8087709)
4592567459,10.8111606,106.7681797,3,,,,POINT (106.7681797 10.8111606)
4592567460,10.8110657,106.767721,3,,,,POINT (106.767721 10.8110657)
4592567462,10.810387,106.7662889,3,,,,POINT (106.7662889 10.810387)
4592570891,10.8108417,106.7731928,3,,,,POINT (106.7731928 10.8108417)
4592570893,10.8098779,106.7747873,3,,,,POINT (106.7747873 10.8098779)
4592619838,10.7937665,106.7813272,3,,,,POINT (106.7813272 10.7937665)
4592625767,10.7951356,106.7824405,1,,,,POINT (106.7824405 10.7951356)
4592625768,10.7940975,106.7832934,1,,,,POINT (106.7832934 10.7940975)
4592627797,10.7943083,106.7839318,1,,,,POINT (106.7839318 10.7943083)
4592628695,10.7949464,106.783396,3,,,,POINT (106.783396 10.7949464)
4593703291,10.7954888,106.7706231,3,,,,POINT (106.7706231 10.7954888)
4593703790,10.7920846,106.7718912,4,,,,POINT (106.7718912 10.7920846)
4593703791,10.7934898,106.7718515,4,,,,POINT (106.7718515 10.7934898)
4593705202,10.7938778,106.7774032,3,,,,POINT (106.7774032 10.7938778)
4593709333,10.7934897,106.7707662,4,,,,POINT (106.7707662 10.7934897)
4593711350,10.793655,106.7731196,4,,,,POINT (106.7731196 10.793655)
4593711351,10.7921742,106.7735702,3,,,,POINT (106.7735702 10.7921742)
4593711619,10.7935823,106.7726432,3,,,,POINT (106.7726432 10.7935823)
4593711620,10.7955428,106.7725815,3,,,,POINT (106.7725815 10.7955428)
4593712123,10.7929489,106.7752466,3,,,,POINT (106.7752466 10.7929489)
4593712125,10.793364,106.7763721,3,,,,POINT (106.7763721 10.793364)
4593713771,10.7952242,106.7730728,1,,,,POINT (106.7730728 10.7952242)
4593713855,10.7952068,106.779514,3,,,,POINT (106.779514 10.7952068)
4593713856,10.7949672,106.7730838,3,,,,POINT (106.7730838 10.7949672)
4593773899,10.7579328,106.6885311,4,,,,POINT (106.6885311 10.7579328)
4593773900,10.7582753,106.6880853,1,,,,POINT (106.6880853 10.7582753)
4593780539,10.7572527,106.6887675,3,,,,POINT (106.6887675 10.7572527)
4593791679,10.7577525,106.6883643,3,,,,POINT (106.6883643 10.7577525)
4593797889,10.7574214,106.6883585,3,,,,POINT (106.6883585 10.7574214)
4593797890,10.7571344,106.6885852,3,,,,POINT (106.6885852 10.7571344)
4593802331,10.7580082,106.6881636,3,,,,POINT (106.6881636 10.7580082)
4593805539,10.7576535,106.6882593,3,,,,POINT (106.6882593 10.7576535)
4593805540,10.7578626,106.6880367,3,,,,POINT (106.6880367 10.7578626)
4593805859,10.7579643,106.6881253,3,,,,POINT (106.6881253 10.7579643)
4593810173,10.7577911,106.6879744,3,,,,POINT (106.6879744 10.7577911)
4593840507,10.7562315,106.6859871,3,,,,POINT (106.6859871 10.7562315)
4593840508,10.7564213,106.6857833,3,,,,POINT (106.6857833 10.7564213)
4593840509,10.7581083,106.6872764,3,,,,POINT (106.6872764 10.7581083)
4593841565,10.7560645,106.6858929,3,,,,POINT (106.6858929 10.7560645)
4593841566,10.7578936,106.6875215,4,,,,POINT (106.6875215 10.7578936)
4593842078,10.7564972,106.6867984,4,,,,POINT (106.6867984 10.7564972)
4593842079,10.7561275,106.6870751,3,,,,POINT (106.6870751 10.7561275)
4593843095,10.7563432,106.6857296,3,,,,POINT (106.6857296 10.7563432)
4593916384,10.7591265,106.6885887,3,,,,POINT (106.6885887 10.7591265)
4593918580,10.7591821,106.68863,3,,,,POINT (106.68863 10.7591821)
4593920689,10.759799,106.6892223,3,,,,POINT (106.6892223 10.759799)
4593920691,10.7603998,106.6895071,3,,,,POINT (106.6895071 10.7603998)
4593920797,10.7605277,106.6896714,4,,,,POINT (106.6896714 10.7605277)
4593920798,10.7607974,106.6900273,3,,,,POINT (106.6900273 10.7607974)
4593921832,10.7587507,106.6892826,3,,,,POINT (106.6892826 10.7587507)
4593921833,10.7584426,106.6895778,4,,,,POINT (106.6895778 10.7584426)
4593921834,10.7576837,106.6902062,3,,,,POINT (106.6902062 10.7576837)
4593921852,10.7582569,106.6893953,4,,,,POINT (106.6893953 10.7582569)
4593922849,10.7592399,106.6892594,4,,,,POINT (106.6892594 10.7592399)
4593923509,10.7585461,106.6890906,3,,,,POINT (106.6890906 10.7585461)
4593923917,10.7583913,106.6900572,3,,,,POINT (106.6900572 10.7583913)
4593924322,10.7577858,106.6897856,4,,,,POINT (106.6897856 10.7577858)
4593924323,10.758131,106.6902521,4,,,,POINT (106.6902521 10.758131)
4593926142,10.7586206,106.6891587,3,,,,POINT (106.6891587 10.7586206)
4593926323,10.7583525,106.6888838,3,,,,POINT (106.6888838 10.7583525)
4593927766,10.7580763,106.6891714,4,,,,POINT (106.6891714 10.7580763)
4593927767,10.757328,106.6897668,3,,,,POINT (106.6897668 10.757328)
4593927776,10.7571383,106.6895048,3,,,,POINT (106.6895048 10.7571383)
4593928782,10.7575071,106.6899975,3,,,,POINT (106.6899975 10.7575071)
4593932289,10.7595808,106.6900029,4,,,,POINT (106.6900029 10.7595808)
4593937772,10.7600577,106.6894261,1,,,,POINT (106.6894261 10.7600577)
4593937773,10.760308,106.689681,1,,,,POINT (106.689681 10.760308)
4593938483,10.7602632,106.6896354,3,,,,POINT (106.6896354 10.7602632)
4593938519,10.7602556,106.6893592,3,,,,POINT (106.6893592 10.7602556)
4593938520,10.7601183,106.6894879,3,,,,POINT (106.6894879 10.7601183)
4594301562,10.7577084,106.6869251,3,,,,POINT (106.6869251 10.7577084)
4594305104,10.757606,106.6868318,3,,,,POINT (106.6868318 10.757606)
4594311915,10.7577281,106.6869399,3,,,,POINT (106.6869399 10.7577281)
4594331296,10.7574829,106.6871767,4,,,,POINT (106.6871767 10.7574829)
4594331986,10.7561848,106.6862723,3,,,,POINT (106.6862723 10.7561848)
4594331987,10.7560315,106.6859487,3,,,,POINT (106.6859487 10.7560315)
4594339516,10.756979,106.6866977,3,,,,POINT (106.6866977 10.756979)
4594340663,10.7572237,106.6864935,4,,,,POINT (106.6864935 10.7572237)
4594343804,10.7566284,106.6859666,3,,,,POINT (106.6859666 10.7566284)
4594344678,10.7568152,106.6861374,3,,,,POINT (106.6861374 10.7568152)
4594345358,10.756545,106.6858928,3,,,,POINT (106.6858928 10.756545)
4594345359,10.7563596,106.6861089,3,,,,POINT (106.6861089 10.7563596)
4594345474,10.7566757,106.6860085,3,,,,POINT (106.6860085 10.7566757)
4594345475,10.756489,106.686232,4,,,,POINT (106.686232 10.756489)
4594346599,10.7566144,106.6863512,4,,,,POINT (106.6863512 10.7566144)
4594357301,10.7558698,106.6867272,4,,,,POINT (106.6867272 10.7558698)
4594358685,10.7564013,106.6866236,4,,,,POINT (106.6866236 10.7564013)
4594359145,10.7562993,106.6864454,4,,,,POINT (106.6864454 10.7562993)
4594359679,10.7554002,106.6859507,3,,,,POINT (106.6859507 10.7554002)
4594359680,10.7556479,106.686383,3,,,,POINT (106.686383 10.7556479)
4594362646,10.7560865,106.6860683,3,,,,POINT (106.6860683 10.7560865)
4594363638,10.7555826,106.6866734,3,,,,POINT (106.6866734 10.7555826)
4594364320,10.7553375,106.6863301,1,,,,POINT (106.6863301 10.7553375)
4594381218,10.7459856,106.6487752,3,,,,POINT (106.6487752 10.7459856)
4594420454,10.7658808,106.6892754,1,,,,POINT (106.6892754 10.7658808)
4594422683,10.7670924,106.6899377,3,,,,POINT (106.6899377 10.7670924)
4594422684,10.7669585,106.6898502,3,,,,POINT (106.6898502 10.7669585)
4594423555,10.7669521,106.6892992,3,,,,POINT (106.6892992 10.7669521)
4594580077,10.7452465,106.6893329,3,,,,POINT (106.6893329 10.7452465)
4594586193,10.7593706,106.6960916,3,,,,POINT (106.6960916 10.7593706)
4594601995,10.7581486,106.6942871,3,,,,POINT (106.6942871 10.7581486)
4594687688,10.7611218,106.6973657,4,,,,POINT (106.6973657 10.7611218)
4594693790,10.7635791,106.6992381,3,,,,POINT (106.6992381 10.7635791)
4594693794,10.7645196,106.7008842,3,crossing,,,POINT (106.7008842 10.7645196)
4594693799,10.7654768,106.7020232,3,,,,POINT (106.7020232 10.7654768)
4594811182,10.7530957,106.6870338,1,,,,POINT (106.6870338 10.7530957)
4594841780,10.750826,106.6876654,3,,,,POINT (106.6876654 10.750826)
4594877895,10.7559725,106.6903078,3,,,,POINT (106.6903078 10.7559725)
4597079412,10.7674405,106.6931375,4,,,,POINT (106.6931375 10.7674405)
4597079413,10.7677754,106.6929759,3,,,,POINT (106.6929759 10.7677754)
4597084178,10.7667253,106.693462,3,,,,POINT (106.693462 10.7667253)
4597084181,10.7664491,106.6931207,4,,,,POINT (106.6931207 10.7664491)
4597084182,10.7658652,106.6934287,4,,,,POINT (106.6934287 10.7658652)
4597084587,10.7665831,106.6935086,1,,,,POINT (106.6935086 10.7665831)
4597084789,10.766877,106.6934109,3,,,,POINT (106.6934109 10.766877)
4597084790,10.7666668,106.6929953,3,,,,POINT (106.6929953 10.7666668)
4597095606,10.7674234,106.6939962,4,,,,POINT (106.6939962 10.7674234)
4597097831,10.7682936,106.6923536,3,,,,POINT (106.6923536 10.7682936)
4597195865,10.7676427,106.6932259,3,,,,POINT (106.6932259 10.7676427)
4597496400,10.7651898,106.707136,4,,,,POINT (106.707136 10.7651898)
4598070773,10.7415178,106.6407934,3,,,,POINT (106.6407934 10.7415178)
4598070775,10.7416628,106.6406541,1,,,,POINT (106.6406541 10.7416628)
4598734494,10.7588451,106.6889233,4,,,,POINT (106.6889233 10.7588451)
4598735247,10.7921404,106.7689133,4,,,,POINT (106.7689133 10.7921404)
4598735248,10.7925262,106.7689099,4,,,,POINT (106.7689099 10.7925262)
4598735249,10.7928914,106.7689067,4,,,,POINT (106.7689067 10.7928914)
4598735697,10.756769,106.6864982,4,,,,POINT (106.6864982 10.756769)
4598735698,10.7569731,106.6862717,4,,,,POINT (106.6862717 10.7569731)
4598741956,10.7575909,106.6895539,4,,,,POINT (106.6895539 10.7575909)
4598741957,10.7578546,106.6893461,4,,,,POINT (106.6893461 10.7578546)
4598741958,10.7579377,106.6899921,4,,,,POINT (106.6899921 10.7579377)
4598741959,10.7581941,106.6897937,4,,,,POINT (106.6897937 10.7581941)
4598751002,10.7580334,106.6895818,4,,,,POINT (106.6895818 10.7580334)
4599082226,10.7677658,106.694723,3,,,,POINT (106.694723 10.7677658)
4600299660,10.7919238,106.7448096,3,,,,POINT (106.7448096 10.7919238)
4600569893,10.7687685,106.6874113,3,,,,POINT (106.6874113 10.7687685)
4600571527,10.7682349,106.6883199,3,,,,POINT (106.6883199 10.7682349)
4600587316,10.7701413,106.6874469,4,,,,POINT (106.6874469 10.7701413)
4600589290,10.7698158,106.6872075,3,,,,POINT (106.6872075 10.7698158)
4600594437,10.7692881,106.6879033,3,,,,POINT (106.6879033 10.7692881)
4601241147,10.7529326,106.6905623,4,,,,POINT (106.6905623 10.7529326)
4601241148,10.7528151,106.6902534,3,,,,POINT (106.6902534 10.7528151)
4601537503,10.77093,106.7054807,3,,,,POINT (106.7054807 10.77093)
4601580281,10.7845334,106.7079426,4,,,,POINT (106.7079426 10.7845334)
4602358365,10.7665187,106.6977825,3,,,,POINT (106.6977825 10.7665187)
4602705518,10.7506148,106.6882385,3,,,,POINT (106.6882385 10.7506148)
4602724087,10.7900501,106.6840927,3,,,,POINT (106.6840927 10.7900501)
4602725870,10.7857148,106.7036153,3,,,,POINT (106.7036153 10.7857148)
4602734298,10.7676474,106.6944723,3,,,,POINT (106.6944723 10.7676474)
4602743441,10.7557528,106.6865577,4,,,,POINT (106.6865577 10.7557528)
4602773127,10.7573578,106.6886874,3,,,,POINT (106.6886874 10.7573578)
4602773129,10.7575578,106.6885251,4,,,,POINT (106.6885251 10.7575578)
4602773132,10.7581514,106.6882884,3,,,,POINT (106.6882884 10.7581514)
4602798925,10.7917647,106.7689166,4,,,,POINT (106.7689166 10.7917647)
4602801565,10.795136,106.7774197,4,,,,POINT (106.7774197 10.795136)
4602818075,10.7945632,106.7829441,4,,,,POINT (106.7829441 10.7945632)
4603007058,10.7990071,106.7498448,3,,,,POINT (106.7498448 10.7990071)
4603105582,10.7719476,106.6909285,1,,,,POINT (106.6909285 10.7719476)
4603207418,10.7726603,106.6911167,5,,,,POINT (106.6911167 10.7726603)
4603228622,10.7667863,106.6910014,3,,,,POINT (106.6910014 10.7667863)
4603230722,10.7669526,106.6929373,3,,,,POINT (106.6929373 10.7669526)
4603243122,10.7652725,106.6901467,3,,,,POINT (106.6901467 10.7652725)
4603720647,10.7628385,106.6910151,4,,,,POINT (106.6910151 10.7628385)
4603729664,10.7629065,106.6909689,4,,,,POINT (106.6909689 10.7629065)
4603729666,10.7630489,106.6908721,4,,,,POINT (106.6908721 10.7630489)
4603731414,10.7633571,106.688879,4,,,,POINT (106.688879 10.7633571)
4603748643,10.7655567,106.6905189,4,,,,POINT (106.6905189 10.7655567)
4603761213,10.7664984,106.6919158,4,,,,POINT (106.6919158 10.7664984)
4603761219,10.7661004,106.6906225,3,,,,POINT (106.6906225 10.7661004)
4603761222,10.767254,106.689691,3,,,,POINT (106.689691 10.767254)
4603761225,10.7675441,106.6904828,4,,,,POINT (106.6904828 10.7675441)
4603764604,10.7663738,106.6890316,3,,,,POINT (106.6890316 10.7663738)
4603764606,10.7661437,106.6895198,4,,,,POINT (106.6895198 10.7661437)
4603764607,10.7660125,106.6896183,3,,,,POINT (106.6896183 10.7660125)
4603771966,10.7666057,106.6921572,3,,,,POINT (106.6921572 10.7666057)
